message_id,image_path,detected_object_class,confidence_score
171822,data/raw/telegram_images\2025-07-02\tikvahpharma\171822.jpg,laptop,0.7545005083084106
18362,data/raw/telegram_images\2025-07-03\lobelia4cosmetics\18362.jpg,cell phone,0.5484049320220947
18363,data/raw/telegram_images\2025-07-03\lobelia4cosmetics\18363.jpg,book,0.2753816545009613
18364,data/raw/telegram_images\2025-07-03\lobelia4cosmetics\18364.jpg,refrigerator,0.3853355646133423
52580,data/raw/telegram_images\2025-07-03\PharmacyHubEthiopia\52580.jpg,microwave,0.25724852085113525
171834,data/raw/telegram_images\2025-07-03\tikvahpharma\171834.jpg,airplane,0.49007558822631836
171834,data/raw/telegram_images\2025-07-03\tikvahpharma\171834.jpg,refrigerator,0.30196210741996765
171834,data/raw/telegram_images\2025-07-03\tikvahpharma\171834.jpg,book,0.2971954047679901
171836,data/raw/telegram_images\2025-07-03\tikvahpharma\171836.jpg,tv,0.820120632648468
171836,data/raw/telegram_images\2025-07-03\tikvahpharma\171836.jpg,cell phone,0.25953409075737
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.6936755776405334
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.6448289155960083
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.5709238052368164
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.5153962969779968
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.4998558461666107
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.49123674631118774
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.3788081407546997
171838,data/raw/telegram_images\2025-07-03\tikvahpharma\171838.jpg,person,0.31039971113204956
171851,data/raw/telegram_images\2025-07-03\tikvahpharma\171851.jpg,bus,0.31062331795692444
171851,data/raw/telegram_images\2025-07-03\tikvahpharma\171851.jpg,truck,0.2685765027999878
171859,data/raw/telegram_images\2025-07-03\tikvahpharma\171859.jpg,bottle,0.7410563230514526
171859,data/raw/telegram_images\2025-07-03\tikvahpharma\171859.jpg,bottle,0.4021272361278534
171859,data/raw/telegram_images\2025-07-03\tikvahpharma\171859.jpg,refrigerator,0.30813804268836975
171863,data/raw/telegram_images\2025-07-03\tikvahpharma\171863.jpg,person,0.632744550704956
171863,data/raw/telegram_images\2025-07-03\tikvahpharma\171863.jpg,person,0.5794270038604736
171863,data/raw/telegram_images\2025-07-03\tikvahpharma\171863.jpg,person,0.4266848564147949
171875,data/raw/telegram_images\2025-07-04\tikvahpharma\171875.jpg,person,0.8606739044189453
171884,data/raw/telegram_images\2025-07-04\tikvahpharma\171884.jpg,tv,0.8230727910995483
171884,data/raw/telegram_images\2025-07-04\tikvahpharma\171884.jpg,cell phone,0.2848413586616516
171885,data/raw/telegram_images\2025-07-04\tikvahpharma\171885.jpg,cell phone,0.5579240322113037
171886,data/raw/telegram_images\2025-07-04\tikvahpharma\171886.jpg,cell phone,0.4843185842037201
171902,data/raw/telegram_images\2025-07-04\tikvahpharma\171902.jpg,remote,0.7706624269485474
